date,province,max,min,rain,humidi,averageTemp
2010-01-03,Ho Chi Minh City,33.0,26.0,0.0,65.0,29.5
2010-01-04,Ho Chi Minh City,35.0,25.0,0.1,61.0,30.0
2010-01-05,Ho Chi Minh City,35.0,26.0,0.0,57.0,30.5
2010-01-06,Ho Chi Minh City,34.0,25.0,0.0,56.0,29.5
2010-01-07,Ho Chi Minh City,35.0,25.0,0.0,55.0,30.0
2010-01-08,Ho Chi Minh City,35.0,24.0,0.0,57.0,29.5
2010-01-09,Ho Chi Minh City,33.0,24.0,0.0,64.0,28.5
2010-01-10,Ho Chi Minh City,33.0,25.0,1.3,62.0,29.0
2010-01-11,Ho Chi Minh City,35.0,25.0,0.1,61.0,30.0
2010-01-12,Ho Chi Minh City,34.0,25.0,0.0,61.0,29.5
2010-01-13,Ho Chi Minh City,33.0,23.0,0.0,62.0,28.0
2010-01-14,Ho Chi Minh City,32.0,22.0,0.0,58.0,27.0
2010-01-15,Ho Chi Minh City,33.0,22.0,0.0,60.0,27.5
2010-01-16,Ho Chi Minh City,33.0,22.0,0.0,55.0,27.5
2010-01-17,Ho Chi Minh City,33.0,23.0,0.0,56.0,28.0
2010-01-18,Ho Chi Minh City,33.0,23.0,0.7,62.0,28.0
2010-01-19,Ho Chi Minh City,24.0,22.0,23.2,84.0,23.0
2010-01-20,Ho Chi Minh City,25.0,22.0,8.1,93.0,23.5
2010-01-21,Ho Chi Minh City,31.0,22.0,0.0,79.0,26.5
2010-01-22,Ho Chi Minh City,32.0,24.0,1.3,77.0,28.0
2010-01-23,Ho Chi Minh City,33.0,23.0,0.2,71.0,28.0
2010-01-24,Ho Chi Minh City,34.0,23.0,0.0,64.0,28.5
2010-01-25,Ho Chi Minh City,34.0,23.0,0.1,65.0,28.5
2010-01-26,Ho Chi Minh City,34.0,25.0,0.2,65.0,29.5
2010-01-27,Ho Chi Minh City,35.0,24.0,0.2,58.0,29.5
2010-01-28,Ho Chi Minh City,33.0,24.0,0.0,60.0,28.5
2010-01-29,Ho Chi Minh City,33.0,26.0,0.0,57.0,29.5
2010-01-30,Ho Chi Minh City,34.0,25.0,0.0,57.0,29.5
2010-01-31,Ho Chi Minh City,36.0,25.0,1.0,57.0,30.5
2010-02-01,Ho Chi Minh City,36.0,24.0,0.0,63.0,30.0
2010-02-02,Ho Chi Minh City,34.0,24.0,0.0,65.0,29.0
2010-02-03,Ho Chi Minh City,33.0,26.0,0.0,62.0,29.5
2010-02-04,Ho Chi Minh City,36.0,24.0,0.0,57.0,30.0
2010-02-05,Ho Chi Minh City,37.0,25.0,0.0,57.0,31.0
2010-02-06,Ho Chi Minh City,36.0,25.0,0.0,60.0,30.5
2010-02-07,Ho Chi Minh City,36.0,25.0,0.0,60.0,30.5
2010-02-08,Ho Chi Minh City,36.0,25.0,0.0,56.0,30.5
2010-02-09,Ho Chi Minh City,36.0,24.0,0.0,55.0,30.0
2010-02-10,Ho Chi Minh City,36.0,25.0,0.0,59.0,30.5
2010-02-11,Ho Chi Minh City,37.0,24.0,0.0,59.0,30.5
2010-02-12,Ho Chi Minh City,38.0,26.0,0.0,56.0,32.0
2010-02-13,Ho Chi Minh City,38.0,26.0,0.0,54.0,32.0
2010-02-14,Ho Chi Minh City,37.0,25.0,0.0,53.0,31.0
2010-02-15,Ho Chi Minh City,37.0,25.0,0.0,55.0,31.0
2010-02-16,Ho Chi Minh City,38.0,25.0,0.0,52.0,31.5
2010-02-17,Ho Chi Minh City,37.0,25.0,0.0,54.0,31.0
2010-02-18,Ho Chi Minh City,37.0,25.0,0.0,55.0,31.0
2010-02-19,Ho Chi Minh City,34.0,26.0,0.0,58.0,30.0
2010-02-20,Ho Chi Minh City,38.0,25.0,0.0,58.0,31.5
2010-02-21,Ho Chi Minh City,34.0,25.0,7.9,65.0,29.5
2010-02-22,Ho Chi Minh City,33.0,24.0,1.5,67.0,28.5
2010-02-23,Ho Chi Minh City,36.0,27.0,0.0,58.0,31.5
2010-02-24,Ho Chi Minh City,36.0,24.0,0.0,60.0,30.0
2010-02-25,Ho Chi Minh City,38.0,24.0,0.0,60.0,31.0
2010-02-26,Ho Chi Minh City,37.0,25.0,0.0,59.0,31.0
2010-02-27,Ho Chi Minh City,37.0,25.0,0.0,61.0,31.0
2010-02-28,Ho Chi Minh City,37.0,25.0,0.0,60.0,31.0
2010-03-01,Ho Chi Minh City,37.0,25.0,0.0,57.0,31.0
2010-03-02,Ho Chi Minh City,35.0,25.0,0.0,59.0,30.0
2010-03-03,Ho Chi Minh City,35.0,26.0,0.0,61.0,30.5
2010-03-04,Ho Chi Minh City,34.0,26.0,0.1,63.0,30.0
2010-03-05,Ho Chi Minh City,34.0,26.0,0.2,60.0,30.0
2010-03-06,Ho Chi Minh City,39.0,27.0,0.0,54.0,33.0
2010-03-07,Ho Chi Minh City,34.0,26.0,0.1,60.0,30.0
2010-03-08,Ho Chi Minh City,36.0,27.0,0.0,60.0,31.5
2010-03-09,Ho Chi Minh City,35.0,27.0,4.3,68.0,31.0
2010-03-10,Ho Chi Minh City,38.0,26.0,0.5,55.0,32.0
2010-03-11,Ho Chi Minh City,38.0,26.0,0.1,48.0,32.0
2010-03-12,Ho Chi Minh City,39.0,26.0,0.0,51.0,32.5
2010-03-13,Ho Chi Minh City,36.0,26.0,0.0,54.0,31.0
2010-03-14,Ho Chi Minh City,37.0,27.0,0.0,53.0,32.0
2010-03-15,Ho Chi Minh City,40.0,25.0,0.0,54.0,32.5
2010-03-16,Ho Chi Minh City,38.0,27.0,0.0,45.0,32.5
2010-03-17,Ho Chi Minh City,37.0,26.0,0.0,51.0,31.5
2010-03-18,Ho Chi Minh City,39.0,27.0,0.0,46.0,33.0
2010-03-19,Ho Chi Minh City,37.0,25.0,0.0,47.0,31.0
2010-03-20,Ho Chi Minh City,35.0,26.0,0.0,56.0,30.5
2010-03-21,Ho Chi Minh City,34.0,28.0,0.0,56.0,31.0
2010-03-22,Ho Chi Minh City,36.0,26.0,0.0,59.0,31.0
2010-03-23,Ho Chi Minh City,36.0,26.0,0.0,63.0,31.0
2010-03-24,Ho Chi Minh City,36.0,27.0,2.1,63.0,31.5
2010-03-25,Ho Chi Minh City,38.0,27.0,6.5,66.0,32.5
2010-03-26,Ho Chi Minh City,35.0,26.0,6.3,64.0,30.5
2010-03-27,Ho Chi Minh City,37.0,26.0,2.5,61.0,31.5
2010-03-28,Ho Chi Minh City,34.0,26.0,2.3,64.0,30.0
2010-03-29,Ho Chi Minh City,37.0,26.0,2.7,60.0,31.5
2010-03-30,Ho Chi Minh City,35.0,27.0,1.3,60.0,31.0
2010-03-31,Ho Chi Minh City,36.0,27.0,0.1,60.0,31.5
2010-04-01,Ho Chi Minh City,34.0,26.0,2.2,65.0,30.0
2010-04-02,Ho Chi Minh City,37.0,26.0,0.6,65.0,31.5
2010-04-03,Ho Chi Minh City,36.0,27.0,0.0,59.0,31.5
2010-04-04,Ho Chi Minh City,36.0,27.0,0.0,59.0,31.5
2010-04-05,Ho Chi Minh City,37.0,27.0,0.0,59.0,32.0
2010-04-06,Ho Chi Minh City,35.0,28.0,0.0,60.0,31.5
2010-04-07,Ho Chi Minh City,36.0,27.0,0.0,57.0,31.5
2010-04-08,Ho Chi Minh City,39.0,28.0,0.0,54.0,33.5
2010-04-09,Ho Chi Minh City,36.0,27.0,0.2,61.0,31.5
2010-04-10,Ho Chi Minh City,38.0,27.0,0.7,55.0,32.5
2010-04-11,Ho Chi Minh City,38.0,27.0,0.0,55.0,32.5
2010-04-12,Ho Chi Minh City,33.0,28.0,1.4,67.0,30.5
2010-04-13,Ho Chi Minh City,39.0,27.0,1.1,55.0,33.0
2010-04-14,Ho Chi Minh City,38.0,27.0,0.1,56.0,32.5
2010-04-15,Ho Chi Minh City,41.0,28.0,0.0,53.0,34.5
2010-04-16,Ho Chi Minh City,35.0,28.0,16.8,69.0,31.5
2010-04-17,Ho Chi Minh City,35.0,26.0,1.1,66.0,30.5
2010-04-18,Ho Chi Minh City,36.0,27.0,3.3,66.0,31.5
2010-04-19,Ho Chi Minh City,34.0,27.0,22.7,74.0,30.5
2010-04-20,Ho Chi Minh City,34.0,27.0,30.5,81.0,30.5
2010-04-21,Ho Chi Minh City,34.0,26.0,14.4,77.0,30.0
2010-04-22,Ho Chi Minh City,33.0,27.0,13.7,78.0,30.0
2010-04-23,Ho Chi Minh City,35.0,27.0,2.7,71.0,31.0
2010-04-24,Ho Chi Minh City,37.0,27.0,0.0,61.0,32.0
2010-04-25,Ho Chi Minh City,35.0,28.0,0.0,57.0,31.5
2010-04-26,Ho Chi Minh City,38.0,27.0,0.0,56.0,32.5
2010-04-27,Ho Chi Minh City,36.0,28.0,0.4,61.0,32.0
2010-04-28,Ho Chi Minh City,34.0,28.0,4.2,68.0,31.0
2010-04-29,Ho Chi Minh City,32.0,27.0,15.7,82.0,29.5
2010-04-30,Ho Chi Minh City,31.0,26.0,5.7,84.0,28.5
2010-05-01,Ho Chi Minh City,35.0,26.0,9.2,78.0,30.5
2010-05-02,Ho Chi Minh City,33.0,26.0,23.8,80.0,29.5
2010-05-03,Ho Chi Minh City,32.0,26.0,45.1,84.0,29.0
2010-05-04,Ho Chi Minh City,30.0,27.0,24.9,88.0,28.5
2010-05-05,Ho Chi Minh City,34.0,26.0,5.7,79.0,30.0
2010-05-06,Ho Chi Minh City,37.0,26.0,1.6,69.0,31.5
2010-05-07,Ho Chi Minh City,37.0,27.0,0.0,66.0,32.0
2010-05-08,Ho Chi Minh City,40.0,28.0,0.7,60.0,34.0
2010-05-09,Ho Chi Minh City,37.0,28.0,7.4,71.0,32.5
2010-05-10,Ho Chi Minh City,39.0,27.0,8.4,71.0,33.0
2010-05-11,Ho Chi Minh City,37.0,27.0,2.9,71.0,32.0
2010-05-12,Ho Chi Minh City,35.0,28.0,1.3,67.0,31.5
2010-05-13,Ho Chi Minh City,36.0,27.0,2.7,67.0,31.5
2010-05-14,Ho Chi Minh City,37.0,27.0,5.9,68.0,32.0
2010-05-15,Ho Chi Minh City,35.0,28.0,13.2,74.0,31.5
2010-05-16,Ho Chi Minh City,34.0,27.0,19.6,79.0,30.5
2010-05-17,Ho Chi Minh City,37.0,27.0,0.1,71.0,32.0
2010-05-18,Ho Chi Minh City,35.0,27.0,7.3,73.0,31.0
2010-05-19,Ho Chi Minh City,33.0,27.0,20.0,82.0,30.0
2010-05-20,Ho Chi Minh City,33.0,27.0,17.8,81.0,30.0
2010-05-21,Ho Chi Minh City,33.0,27.0,27.1,85.0,30.0
2010-05-22,Ho Chi Minh City,32.0,27.0,33.8,87.0,29.5
2010-05-23,Ho Chi Minh City,32.0,26.0,16.9,85.0,29.0
2010-05-24,Ho Chi Minh City,33.0,26.0,19.8,85.0,29.5
2010-05-25,Ho Chi Minh City,31.0,26.0,34.3,89.0,28.5
2010-05-26,Ho Chi Minh City,30.0,26.0,7.4,89.0,28.0
2010-05-27,Ho Chi Minh City,29.0,26.0,2.4,91.0,27.5
2010-05-28,Ho Chi Minh City,30.0,26.0,2.0,87.0,28.0
2010-05-29,Ho Chi Minh City,33.0,26.0,7.3,83.0,29.5
2010-05-30,Ho Chi Minh City,32.0,26.0,5.4,82.0,29.0
2010-05-31,Ho Chi Minh City,34.0,26.0,8.5,83.0,30.0
2010-06-01,Ho Chi Minh City,33.0,26.0,9.0,84.0,29.5
2010-06-02,Ho Chi Minh City,32.0,26.0,17.1,88.0,29.0
2010-06-03,Ho Chi Minh City,32.0,26.0,17.1,88.0,29.0
2010-06-04,Ho Chi Minh City,32.0,26.0,16.9,88.0,29.0
2010-06-05,Ho Chi Minh City,31.0,26.0,36.1,92.0,28.5
2010-06-06,Ho Chi Minh City,31.0,26.0,28.0,91.0,28.5
2010-06-07,Ho Chi Minh City,30.0,26.0,25.2,92.0,28.0
2010-06-08,Ho Chi Minh City,32.0,26.0,22.2,90.0,29.0
2010-06-09,Ho Chi Minh City,33.0,26.0,15.7,88.0,29.5
2010-06-10,Ho Chi Minh City,31.0,26.0,8.7,87.0,28.5
2010-06-11,Ho Chi Minh City,33.0,26.0,1.6,83.0,29.5
2010-06-12,Ho Chi Minh City,33.0,26.0,2.6,81.0,29.5
2010-06-13,Ho Chi Minh City,33.0,26.0,15.3,83.0,29.5
2010-06-14,Ho Chi Minh City,32.0,26.0,13.3,87.0,29.0
2010-06-15,Ho Chi Minh City,31.0,26.0,19.2,90.0,28.5
2010-06-16,Ho Chi Minh City,31.0,25.0,10.0,87.0,28.0
2010-06-17,Ho Chi Minh City,32.0,25.0,18.3,89.0,28.5
2010-06-18,Ho Chi Minh City,30.0,25.0,17.6,90.0,27.5
2010-06-19,Ho Chi Minh City,32.0,24.0,8.8,86.0,28.0
2010-06-20,Ho Chi Minh City,30.0,25.0,12.3,90.0,27.5
2010-06-21,Ho Chi Minh City,29.0,25.0,11.8,92.0,27.0
2010-06-22,Ho Chi Minh City,30.0,25.0,22.2,92.0,27.5
2010-06-23,Ho Chi Minh City,30.0,25.0,16.7,92.0,27.5
2010-06-24,Ho Chi Minh City,32.0,25.0,8.0,86.0,28.5
2010-06-25,Ho Chi Minh City,32.0,25.0,8.3,87.0,28.5
2010-06-26,Ho Chi Minh City,30.0,26.0,28.0,91.0,28.0
2010-06-27,Ho Chi Minh City,31.0,25.0,19.7,91.0,28.0
2010-06-28,Ho Chi Minh City,31.0,25.0,11.1,90.0,28.0
2010-06-29,Ho Chi Minh City,31.0,25.0,4.1,88.0,28.0
2010-06-30,Ho Chi Minh City,34.0,25.0,2.0,84.0,29.5
2010-07-01,Ho Chi Minh City,29.0,26.0,10.8,92.0,27.5
2010-07-02,Ho Chi Minh City,32.0,25.0,10.4,90.0,28.5
2010-07-03,Ho Chi Minh City,33.0,25.0,17.7,87.0,29.0
2010-07-04,Ho Chi Minh City,29.0,25.0,2.9,89.0,27.0
2010-07-05,Ho Chi Minh City,33.0,24.0,13.1,84.0,28.5
2010-07-06,Ho Chi Minh City,31.0,25.0,5.9,87.0,28.0
2010-07-07,Ho Chi Minh City,34.0,24.0,6.8,82.0,29.0
2010-07-08,Ho Chi Minh City,34.0,25.0,8.9,82.0,29.5
2010-07-09,Ho Chi Minh City,31.0,25.0,14.1,88.0,28.0
2010-07-10,Ho Chi Minh City,33.0,24.0,7.8,86.0,28.5
2010-07-11,Ho Chi Minh City,31.0,25.0,9.6,89.0,28.0
2010-07-12,Ho Chi Minh City,32.0,25.0,14.7,87.0,28.5
2010-07-13,Ho Chi Minh City,31.0,26.0,18.4,90.0,28.5
2010-07-14,Ho Chi Minh City,32.0,25.0,9.7,89.0,28.5
2010-07-15,Ho Chi Minh City,27.0,25.0,8.7,95.0,26.0
2010-07-16,Ho Chi Minh City,28.0,24.0,3.9,93.0,26.0
2010-07-17,Ho Chi Minh City,30.0,24.0,9.8,92.0,27.0
2010-07-18,Ho Chi Minh City,31.0,25.0,7.3,88.0,28.0
2010-07-19,Ho Chi Minh City,34.0,25.0,2.2,83.0,29.5
2010-07-20,Ho Chi Minh City,32.0,25.0,13.5,86.0,28.5
2010-07-21,Ho Chi Minh City,29.0,25.0,3.2,92.0,27.0
2010-07-22,Ho Chi Minh City,31.0,25.0,7.2,91.0,28.0
2010-07-23,Ho Chi Minh City,30.0,24.0,10.9,91.0,27.0
2010-07-24,Ho Chi Minh City,30.0,24.0,4.4,89.0,27.0
2010-07-25,Ho Chi Minh City,25.0,24.0,8.6,94.0,24.5
2010-07-26,Ho Chi Minh City,29.0,23.0,9.3,91.0,26.0
2010-07-27,Ho Chi Minh City,30.0,24.0,6.2,92.0,27.0
2010-07-28,Ho Chi Minh City,30.0,25.0,8.4,91.0,27.5
2010-07-29,Ho Chi Minh City,33.0,24.0,1.9,81.0,28.5
2010-07-30,Ho Chi Minh City,33.0,25.0,7.5,83.0,29.0
2010-07-31,Ho Chi Minh City,33.0,25.0,10.0,89.0,29.0
2010-08-01,Ho Chi Minh City,30.0,25.0,16.7,93.0,27.5
2010-08-02,Ho Chi Minh City,30.0,24.0,3.2,90.0,27.0
2010-08-03,Ho Chi Minh City,32.0,24.0,2.2,83.0,28.0
2010-08-04,Ho Chi Minh City,33.0,25.0,1.7,80.0,29.0
2010-08-05,Ho Chi Minh City,33.0,25.0,0.0,76.0,29.0
2010-08-06,Ho Chi Minh City,33.0,25.0,2.0,78.0,29.0
2010-08-07,Ho Chi Minh City,33.0,25.0,5.1,80.0,29.0
2010-08-08,Ho Chi Minh City,31.0,24.0,12.6,82.0,27.5
2010-08-09,Ho Chi Minh City,31.0,24.0,3.7,81.0,27.5
2010-08-10,Ho Chi Minh City,32.0,25.0,17.1,84.0,28.5
2010-08-11,Ho Chi Minh City,30.0,24.0,6.0,88.0,27.0
2010-08-12,Ho Chi Minh City,35.0,24.0,5.3,84.0,29.5
2010-08-13,Ho Chi Minh City,33.0,25.0,13.1,84.0,29.0
2010-08-14,Ho Chi Minh City,32.0,26.0,15.9,85.0,29.0
2010-08-15,Ho Chi Minh City,34.0,26.0,8.0,83.0,30.0
2010-08-16,Ho Chi Minh City,35.0,25.0,9.8,83.0,30.0
2010-08-17,Ho Chi Minh City,35.0,26.0,16.8,83.0,30.5
2010-08-18,Ho Chi Minh City,34.0,25.0,3.4,82.0,29.5
2010-08-19,Ho Chi Minh City,33.0,25.0,12.1,84.0,29.0
2010-08-20,Ho Chi Minh City,31.0,25.0,9.5,86.0,28.0
2010-08-21,Ho Chi Minh City,32.0,24.0,2.8,85.0,28.0
2010-08-22,Ho Chi Minh City,31.0,25.0,12.6,88.0,28.0
2010-08-23,Ho Chi Minh City,30.0,24.0,5.2,90.0,27.0
2010-08-24,Ho Chi Minh City,30.0,24.0,3.9,87.0,27.0
2010-08-25,Ho Chi Minh City,33.0,25.0,2.4,84.0,29.0
2010-08-26,Ho Chi Minh City,32.0,25.0,5.7,84.0,28.5
2010-08-27,Ho Chi Minh City,33.0,25.0,6.4,86.0,29.0
2010-08-28,Ho Chi Minh City,31.0,25.0,7.3,88.0,28.0
2010-08-29,Ho Chi Minh City,29.0,25.0,4.4,91.0,27.0
2010-08-30,Ho Chi Minh City,32.0,24.0,5.0,87.0,28.0
2010-08-31,Ho Chi Minh City,33.0,24.0,6.2,84.0,28.5
2010-09-01,Ho Chi Minh City,33.0,25.0,12.0,86.0,29.0
2010-09-02,Ho Chi Minh City,33.0,25.0,7.2,85.0,29.0
2010-09-03,Ho Chi Minh City,33.0,25.0,23.4,87.0,29.0
2010-09-04,Ho Chi Minh City,31.0,25.0,16.1,88.0,28.0
2010-09-05,Ho Chi Minh City,31.0,24.0,6.4,85.0,27.5
2010-09-06,Ho Chi Minh City,34.0,25.0,3.4,84.0,29.5
2010-09-07,Ho Chi Minh City,33.0,25.0,6.3,85.0,29.0
2010-09-08,Ho Chi Minh City,33.0,25.0,3.2,84.0,29.0
2010-09-09,Ho Chi Minh City,33.0,25.0,5.1,83.0,29.0
2010-09-10,Ho Chi Minh City,33.0,25.0,2.4,84.0,29.0
2010-09-11,Ho Chi Minh City,32.0,25.0,2.1,84.0,28.5
2010-09-12,Ho Chi Minh City,33.0,25.0,6.7,83.0,29.0
2010-09-13,Ho Chi Minh City,34.0,25.0,7.8,81.0,29.5
2010-09-14,Ho Chi Minh City,34.0,25.0,10.7,82.0,29.5
2010-09-15,Ho Chi Minh City,35.0,25.0,13.4,83.0,30.0
2010-09-16,Ho Chi Minh City,33.0,25.0,13.0,86.0,29.0
2010-09-17,Ho Chi Minh City,31.0,25.0,15.6,86.0,28.0
2010-09-18,Ho Chi Minh City,32.0,25.0,17.9,85.0,28.5
2010-09-19,Ho Chi Minh City,32.0,25.0,11.5,86.0,28.5
2010-09-20,Ho Chi Minh City,32.0,24.0,8.2,85.0,28.0
2010-09-21,Ho Chi Minh City,34.0,25.0,9.9,83.0,29.5
2010-09-22,Ho Chi Minh City,33.0,25.0,6.6,85.0,29.0
2010-09-23,Ho Chi Minh City,35.0,24.0,6.4,81.0,29.5
2010-09-24,Ho Chi Minh City,35.0,25.0,20.8,83.0,30.0
2010-09-25,Ho Chi Minh City,33.0,26.0,13.2,83.0,29.5
2010-09-26,Ho Chi Minh City,32.0,25.0,6.6,82.0,28.5
2010-09-27,Ho Chi Minh City,33.0,25.0,10.3,82.0,29.0
2010-09-28,Ho Chi Minh City,35.0,25.0,17.5,84.0,30.0
2010-09-29,Ho Chi Minh City,32.0,25.0,7.3,86.0,28.5
2010-09-30,Ho Chi Minh City,32.0,25.0,2.9,87.0,28.5
2010-10-01,Ho Chi Minh City,32.0,25.0,14.2,86.0,28.5
2010-10-02,Ho Chi Minh City,32.0,25.0,18.9,87.0,28.5
2010-10-03,Ho Chi Minh City,31.0,25.0,22.4,89.0,28.0
2010-10-04,Ho Chi Minh City,31.0,24.0,16.0,90.0,27.5
2010-10-05,Ho Chi Minh City,32.0,24.0,7.7,88.0,28.0
2010-10-06,Ho Chi Minh City,34.0,25.0,8.0,86.0,29.5
2010-10-07,Ho Chi Minh City,31.0,25.0,13.2,88.0,28.0
2010-10-08,Ho Chi Minh City,32.0,25.0,7.2,85.0,28.5
2010-10-09,Ho Chi Minh City,31.0,25.0,12.4,88.0,28.0
2010-10-10,Ho Chi Minh City,30.0,25.0,54.5,93.0,27.5
2010-10-11,Ho Chi Minh City,28.0,24.0,133.3,96.0,26.0
2010-10-12,Ho Chi Minh City,30.0,24.0,78.8,94.0,27.0
2010-10-13,Ho Chi Minh City,29.0,24.0,7.0,93.0,26.5
2010-10-14,Ho Chi Minh City,28.0,24.0,1.3,93.0,26.0
2010-10-15,Ho Chi Minh City,29.0,23.0,2.3,92.0,26.0
2010-10-16,Ho Chi Minh City,30.0,24.0,0.6,87.0,27.0
2010-10-17,Ho Chi Minh City,31.0,24.0,2.4,89.0,27.5
2010-10-18,Ho Chi Minh City,33.0,23.0,1.8,86.0,28.0
2010-10-19,Ho Chi Minh City,31.0,24.0,0.6,85.0,27.5
2010-10-20,Ho Chi Minh City,31.0,24.0,8.8,89.0,27.5
2010-10-21,Ho Chi Minh City,31.0,24.0,9.3,90.0,27.5
2010-10-22,Ho Chi Minh City,31.0,23.0,0.5,80.0,27.0
2010-10-23,Ho Chi Minh City,32.0,23.0,0.1,79.0,27.5
2010-10-24,Ho Chi Minh City,34.0,24.0,0.6,81.0,29.0
2010-10-25,Ho Chi Minh City,32.0,24.0,12.4,86.0,28.0
2010-10-26,Ho Chi Minh City,32.0,25.0,42.7,87.0,28.5
2010-10-27,Ho Chi Minh City,32.0,25.0,0.9,86.0,28.5
2010-10-28,Ho Chi Minh City,31.0,24.0,13.3,90.0,27.5
2010-10-29,Ho Chi Minh City,32.0,23.0,5.1,83.0,27.5
2010-10-30,Ho Chi Minh City,22.0,21.0,54.2,94.0,21.5
2010-10-31,Ho Chi Minh City,26.0,21.0,22.9,96.0,23.5
2010-11-01,Ho Chi Minh City,29.0,22.0,4.7,92.0,25.5
2010-11-02,Ho Chi Minh City,30.0,23.0,1.7,88.0,26.5
2010-11-03,Ho Chi Minh City,31.0,24.0,18.6,91.0,27.5
2010-11-04,Ho Chi Minh City,29.0,22.0,0.6,87.0,25.5
2010-11-05,Ho Chi Minh City,30.0,22.0,5.3,86.0,26.0
2010-11-06,Ho Chi Minh City,30.0,23.0,10.4,88.0,26.5
2010-11-07,Ho Chi Minh City,31.0,23.0,11.4,89.0,27.0
2010-11-08,Ho Chi Minh City,29.0,24.0,11.3,93.0,26.5
2010-11-09,Ho Chi Minh City,31.0,24.0,19.3,92.0,27.5
2010-11-10,Ho Chi Minh City,31.0,23.0,6.4,89.0,27.0
2010-11-11,Ho Chi Minh City,31.0,23.0,6.1,88.0,27.0
2010-11-12,Ho Chi Minh City,31.0,22.0,3.6,85.0,26.5
2010-11-13,Ho Chi Minh City,31.0,23.0,7.6,85.0,27.0
2010-11-14,Ho Chi Minh City,32.0,24.0,29.3,87.0,28.0
2010-11-15,Ho Chi Minh City,33.0,24.0,11.9,86.0,28.5
2010-11-16,Ho Chi Minh City,32.0,24.0,10.7,87.0,28.0
2010-11-17,Ho Chi Minh City,31.0,24.0,8.5,88.0,27.5
2010-11-18,Ho Chi Minh City,31.0,24.0,9.2,89.0,27.5
2010-11-19,Ho Chi Minh City,30.0,23.0,20.2,90.0,26.5
2010-11-20,Ho Chi Minh City,31.0,22.0,3.5,88.0,26.5
2010-11-21,Ho Chi Minh City,31.0,24.0,20.9,88.0,27.5
2010-11-22,Ho Chi Minh City,30.0,23.0,25.7,90.0,26.5
2010-11-23,Ho Chi Minh City,31.0,24.0,23.8,90.0,27.5
2010-11-24,Ho Chi Minh City,31.0,25.0,4.1,88.0,28.0
2010-11-25,Ho Chi Minh City,33.0,24.0,0.2,86.0,28.5
2010-11-26,Ho Chi Minh City,30.0,23.0,5.3,88.0,26.5
2010-11-27,Ho Chi Minh City,30.0,23.0,0.7,88.0,26.5
2010-11-28,Ho Chi Minh City,32.0,24.0,10.7,86.0,28.0
2010-11-29,Ho Chi Minh City,33.0,24.0,11.4,87.0,28.5
2010-11-30,Ho Chi Minh City,32.0,24.0,2.7,84.0,28.0
2010-12-01,Ho Chi Minh City,31.0,24.0,1.2,84.0,27.5
2010-12-02,Ho Chi Minh City,31.0,24.0,0.2,83.0,27.5
2010-12-03,Ho Chi Minh City,31.0,24.0,1.1,82.0,27.5
2010-12-04,Ho Chi Minh City,32.0,23.0,0.5,81.0,27.5
2010-12-05,Ho Chi Minh City,31.0,23.0,2.3,82.0,27.0
2010-12-06,Ho Chi Minh City,31.0,24.0,0.8,83.0,27.5
2010-12-07,Ho Chi Minh City,33.0,24.0,3.3,82.0,28.5
2010-12-08,Ho Chi Minh City,33.0,23.0,0.8,79.0,28.0
2010-12-09,Ho Chi Minh City,31.0,23.0,1.0,81.0,27.0
2010-12-10,Ho Chi Minh City,30.0,23.0,0.0,79.0,26.5
2010-12-11,Ho Chi Minh City,32.0,23.0,0.0,81.0,27.5
2010-12-12,Ho Chi Minh City,32.0,22.0,0.0,82.0,27.0
2010-12-13,Ho Chi Minh City,33.0,24.0,4.6,82.0,28.5
2010-12-14,Ho Chi Minh City,30.0,24.0,12.2,88.0,27.0
2010-12-15,Ho Chi Minh City,31.0,23.0,0.1,85.0,27.0
2010-12-16,Ho Chi Minh City,33.0,23.0,2.9,83.0,28.0
2010-12-17,Ho Chi Minh City,29.0,22.0,1.6,81.0,25.5
2010-12-18,Ho Chi Minh City,31.0,22.0,0.2,78.0,26.5
2010-12-19,Ho Chi Minh City,31.0,22.0,0.0,77.0,26.5
2010-12-20,Ho Chi Minh City,32.0,23.0,0.0,76.0,27.5
2010-12-21,Ho Chi Minh City,32.0,23.0,3.0,79.0,27.5
2010-12-22,Ho Chi Minh City,31.0,24.0,1.1,81.0,27.5
2010-12-23,Ho Chi Minh City,31.0,24.0,5.6,80.0,27.5
2010-12-24,Ho Chi Minh City,32.0,23.0,0.5,80.0,27.5
2010-12-25,Ho Chi Minh City,32.0,22.0,0.0,79.0,27.0
2010-12-26,Ho Chi Minh City,32.0,22.0,0.2,77.0,27.0
2010-12-27,Ho Chi Minh City,31.0,22.0,0.4,74.0,26.5
2010-12-28,Ho Chi Minh City,31.0,22.0,0.0,73.0,26.5
2010-12-29,Ho Chi Minh City,32.0,23.0,0.1,73.0,27.5
2010-12-30,Ho Chi Minh City,32.0,24.0,3.4,75.0,28.0
2010-12-31,Ho Chi Minh City,31.0,23.0,0.7,80.0,27.0
2011-01-01,Ho Chi Minh City,29.0,23.0,0.2,81.0,26.0
2011-01-02,Ho Chi Minh City,33.0,23.0,0.1,74.0,28.0
2011-01-03,Ho Chi Minh City,33.0,23.0,0.1,73.0,28.0
2011-01-04,Ho Chi Minh City,28.0,24.0,2.8,83.0,26.0
